step,total_loss,learning_rate,beats_features,whisper_features
126,1.7509765625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
127,1.958984375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
128,1.7763671875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
129,2.40625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
130,1.7705078125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
131,1.9306640625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
132,1.671875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
133,1.7060546875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO! I'M NOT A TURD! I'M NOT A TURD! I'M NOT A TURD!
134,2.044921875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO!
135,1.9091796875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']"," People cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot"
136,2.123046875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']"," People cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot, cannot"
137,2.203125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", People cannot come to Canada!
138,2.19921875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", People! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada!
139,2.125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", People! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada! Canada!
140,1.904296875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
141,1.6240234375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
142,2.095703125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
143,1.6787109375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
144,1.595703125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO!
145,2.001953125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO!
146,1.8408203125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO!
147,1.673828125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO! CHINA! CHINA! CHINA! CHINA!
148,2.015625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO! CHINA! CHINA! CHINA! CHINA!
149,1.67578125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA
150,1.7763671875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA
151,1.90234375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA! CHINA
152,1.751953125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
153,1.7998046875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
154,1.75390625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
155,1.97265625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
156,1.8837890625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
157,1.9931640625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
